recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
10001,425348,413872,419594,419615,419557,419652,420746,418446,419551,419657,419539,419668,419476,419731,419291,419915,419983,419225,420068,419140,419830,419378,419657,419551,419780,419428,419604
10001,426659,415182,420903,420925,420867,420961,422056,419757,420861,420967,420849,420978,420786,421040,420601,421226,421420,420410,421270,420559,421094,420736,420981,420848,421093,420736,420915
10001,449182,437706,443427,443448,443391,443485,444580,442280,443384,443490,443372,443501,443310,443564,443124,443749,443815,443060,443705,443171,443618,443258,443495,443381,443616,443259,443438
10001,507210,495734,501456,501477,501419,501513,502608,500309,501413,501519,501401,501530,501338,501593,501153,501778,501605,501328,501517,501415,501545,501388,501499,501434,501645,501287,501466
10001,465750,454274,459995,460017,459959,460053,461148,458848,459953,460059,459941,460070,459878,460133,459693,460317,460253,459758,460210,459802,460228,459784,460049,459963,460183,459828,460006
10001,410387,398910,404632,404653,404596,404689,405784,403485,404589,404695,404577,404707,404514,404769,404329,404954,405179,404106,404910,404376,405035,404251,404716,404570,404822,404463,404643
10001,464859,453383,459104,459126,459068,459162,460257,457958,459062,459168,459050,459179,458987,459242,458802,459427,459486,458744,459320,458911,459205,459025,459177,459053,459291,458940,459115
10001,460990,449514,455235,455256,455198,455293,456388,454088,455192,455298,455181,455309,455117,455372,454933,455557,455524,454968,455465,455026,455469,455022,455289,455203,455423,455068,455246
10001,428571,417094,422815,422837,422778,422873,423968,421669,422773,422878,422760,422890,422698,422952,422513,423137,423294,422358,423084,422569,423121,422532,422894,422759,423004,422649,422826
10001,465483,454007,459729,459750,459692,459787,460881,458582,459686,459792,459674,459803,459611,459866,459426,460051,459989,459490,459951,459527,459952,459527,459788,459691,459914,459565,459739
10001,347339,335863,341583,341606,341548,341641,342736,340437,341541,341647,341530,341659,341467,341722,341281,341906,342297,340893,342271,340918,342036,341154,341677,341512,341770,341419,341595
10001,437773,426297,432018,432040,431981,432076,433171,430871,431975,432081,431964,432093,431901,432156,431715,432340,432398,431660,432344,431714,432287,431771,432085,431973,432204,431854,432029
10001,476885,465409,471130,471151,471093,471188,472282,469983,471087,471193,471076,471204,471012,471267,470827,471452,471387,470894,471302,470979,471293,470988,471186,471095,471317,470964,471141
10001,493399,481923,487644,487666,487608,487702,488797,486498,487602,487708,487590,487719,487527,487782,487342,487966,487811,487499,487797,487514,487767,487543,487687,487624,487832,487479,487655
10001,402103,390627,396348,396370,396312,396406,397501,395202,396306,396411,396294,396423,396231,396486,396045,396670,396882,395836,396704,396014,396765,395954,396433,396285,396541,396177,396359
10001,430617,419140,424861,424883,424825,424920,426014,423715,424819,424925,424808,424936,424744,424999,424559,425183,425392,424353,425125,424621,425088,424657,424947,424798,425056,424689,424873
10001,479316,467840,473561,473583,473525,473619,474714,472415,473519,473625,473507,473636,473444,473699,473259,473884,473762,473382,473695,473449,473802,473342,473610,473535,473750,473394,473572
10001,448675,437198,442920,442941,442883,442978,444072,441773,442877,442983,442865,442994,442802,443057,442617,443242,443235,442625,443162,442699,443230,442631,442980,442881,443109,442751,442930
10001,414382,402906,408626,408648,408590,408685,409780,407480,408584,408690,408573,408701,408509,408764,408324,408949,409098,408177,409064,408211,408918,408357,408698,408577,408817,408458,408638
10001,437225,425748,431470,431491,431433,431527,432622,430323,431427,431533,431415,431544,431352,431607,431167,431792,431912,431049,431685,431276,431776,431185,431552,431409,431658,431303,431481
10001,431281,419805,425527,425548,425490,425584,426679,424380,425484,425590,425472,425601,425409,425663,425224,425848,426075,425000,425776,425298,425743,425331,425618,425457,425713,425362,425537
10001,407172,395696,401417,401439,401381,401475,402570,400270,401375,401481,401363,401492,401300,401554,401115,401739,401981,400874,401745,401110,401775,401080,401503,401352,401613,401243,401428
10001,390566,379090,384811,384833,384775,384870,385964,383665,384769,384875,384757,384886,384694,384949,384509,385134,385440,384206,385265,384380,385148,384498,384905,384740,385002,384644,384823
10001,448650,437174,442895,442917,442859,442953,444048,441749,442853,442958,442841,442970,442778,443032,442593,443217,443338,442474,443140,442672,443053,442759,442975,442837,443089,442723,442906
10001,497240,485764,491485,491507,491448,491543,492638,490339,491443,491549,491431,491560,491368,491622,491183,491807,491668,491325,491560,491432,491620,491372,491536,491456,491675,491317,491496
10001,443091,431614,437336,437357,437299,437393,438488,436189,437293,437399,437281,437410,437218,437473,437033,437658,437801,436892,437621,437072,437486,437207,437419,437274,437526,437167,437346
10001,418763,407287,413008,413030,412972,413066,414161,411861,412965,413072,412954,413083,412891,413145,412706,413330,413546,412492,413384,412654,413232,412806,413095,412943,413201,412837,413019
10001,451840,440364,446086,446107,446049,446143,447238,444939,446043,446149,446031,446160,445968,446223,445783,446407,446461,445731,446335,445857,446289,445903,446155,446038,446274,445918,446096
10001,445953,434477,440198,440220,440162,440256,441351,439051,440155,440261,440144,440273,440081,440335,439895,440520,440607,439811,440440,439978,440432,439986,440270,440148,440388,440030,440209
10001,425763,414287,420008,420030,419971,420066,421161,418862,419966,420071,419954,420083,419891,420145,419705,420330,420458,419581,420318,419720,420334,419705,420085,419953,420195,419843,420019
10001,382077,370601,376323,376344,376287,376381,377475,375176,376280,376386,376268,376397,376205,376460,376020,376645,376968,375699,376884,375783,376626,376041,376412,376255,376508,376159,376333
10001,380319,368842,374563,374585,374527,374621,375716,373417,374521,374627,374509,374638,374446,374701,374261,374886,375214,373935,375055,374094,374938,374211,374660,374489,374754,374395,374574
10001,475328,463852,469573,469594,469536,469631,470726,468426,469530,469636,469519,469648,469456,469710,469270,469895,469859,469309,469720,469448,469741,469427,469632,469536,469767,469401,469584
10001,486463,474987,480708,480730,480671,480766,481861,479561,480666,480771,480654,480782,480591,480845,480405,481030,480921,480517,480858,480580,480848,480590,480760,480678,480895,480543,480719
10001,466798,455322,461043,461065,461006,461101,462196,459896,461000,461106,460988,461117,460926,461180,460740,461365,461341,460767,461250,460858,461231,460877,461100,461007,461231,460877,461054
10001,486038,474562,480283,480305,480247,480341,481436,479136,480241,480346,480229,480358,480166,480420,479980,480605,480538,480049,480442,480146,480370,480218,480341,480247,480470,480118,480294
10001,490659,479182,484904,484926,484867,484962,486056,483757,484861,484967,484849,484978,484786,485041,484601,485226,485085,484744,485028,484801,485062,484767,484950,484879,485092,484737,484915
10001,390060,378583,384305,384326,384268,384363,385458,383158,384263,384369,384250,384380,384188,384442,384002,384627,384917,383715,384769,383863,384656,383976,384390,384242,384499,384133,384316
10001,471560,460084,465805,465827,465768,465863,466958,464658,465763,465869,465751,465880,465688,465942,465502,466127,466167,465464,465941,465691,465923,465709,465887,465744,465996,465635,465816
10001,483546,472070,477791,477813,477755,477849,478944,476645,477749,477855,477737,477866,477674,477929,477489,478113,478008,477596,477904,477701,477987,477618,477846,477758,477983,477622,477802
10001,492114,480637,486359,486380,486322,486416,487511,485212,486316,486422,486304,486433,486241,486496,486056,486681,486587,486151,486469,486270,486458,486281,486415,486323,486548,486191,486369
10001,498686,487209,492931,492952,492894,492989,494083,491784,492888,492994,492876,493005,492813,493068,492628,493253,493098,492785,493021,492862,493053,492830,492978,492906,493123,492760,492942
10001,399714,388238,393959,393981,393922,394017,395112,392813,393917,394023,393905,394034,393842,394097,393657,394282,394491,393451,394426,393515,394306,393635,394037,393904,394147,393794,393971
10001,470196,458720,464441,464463,464405,464499,465594,463295,464399,464505,464387,464516,464324,464579,464139,464763,464713,464191,464631,464274,464633,464272,464506,464398,464627,464277,464452
10001,358184,346707,352429,352450,352392,352487,353581,351282,352386,352492,352374,352503,352311,352565,352126,352750,353169,351710,352953,351926,352882,351998,352541,352338,352623,352257,352440
10001,462503,451027,456748,456769,456711,456805,457900,455601,456705,456811,456694,456822,456630,456885,456445,457070,457069,456449,456943,456574,456960,456557,456812,456705,456936,456582,456759
10001,303374,291897,297619,297641,297583,297677,298772,296473,297577,297683,297566,297694,297502,297757,297317,297940,298623,296638,298455,296806,298047,297214,297737,297523,297807,297454,297630
10001,453621,442145,447866,447888,447829,447924,449019,446719,447824,447930,447812,447941,447749,448003,447563,448188,448264,447490,448049,447705,448089,447665,447942,447812,448057,447698,447877
10001,446366,434889,440611,440632,440574,440669,441763,439464,440568,440674,440556,440685,440493,440748,440308,440933,440926,440317,440901,440342,440899,440344,440668,440575,440802,440441,440621
10001,428990,417513,423235,423256,423198,423293,424387,422088,423192,423298,423180,423310,423117,423372,422932,423557,423670,422821,423592,422899,423497,422994,423307,423184,423423,423068,423245
10001,398462,386986,392708,392729,392671,392765,393860,391561,392665,392771,392653,392782,392590,392845,392405,393029,393378,392059,393087,392349,392991,392446,392808,392629,392895,392542,392718
10001,432480,421004,426725,426747,426689,426784,427878,425579,426683,426789,426671,426800,426608,426863,426423,427047,427104,426369,427265,426207,426839,426633,426787,426686,426913,426559,426736
10001,483743,472267,477988,478010,477951,478046,479141,476841,477946,478051,477934,478062,477871,478125,477686,478310,478219,477779,478137,477861,478130,477868,478044,477954,478179,477819,477999
10001,466124,454648,460370,460391,460333,460428,461522,459223,460327,460433,460315,460444,460252,460507,460067,460692,460653,460109,460588,460173,460568,460193,460427,460334,460557,460204,460381
10001,425212,413735,419457,419478,419420,419515,420610,418310,419414,419520,419402,419531,419339,419594,419154,419779,419973,418962,419761,419175,419716,419220,419539,419397,419649,419287,419468
