recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
80001,69107.8,66072.1,67587.8,67598.5,67571.8,67614.4,70059.3,65113.9,67569,67617.4,67562.7,67622.5,67533.3,67651.5,67448.4,67736.5,67798.1,67387.6,68105.8,67080,67929.5,67256.3,67836.5,67349.3,67901.7,67284.1,67592.9
80001,75050.3,72014.5,73529.7,73540,73513.8,73556.1,76001.7,71056.9,73510.5,73559.3,73505,73565.1,73476.4,73593.8,73390.7,73678.7,73803.7,73266.9,73863.4,73207.3,73873.3,73197.4,73827.5,73243.2,73856.6,73214.1,73535.3
80001,62061,59024.6,60540.3,60550.6,60524.8,60566.7,63012,58066.9,60521.1,60569.6,60515.3,60575.2,60486.6,60604.5,60401,60689.2,60799.9,60291.7,61008.2,60083.4,60892.1,60199.5,60836,60255.6,60870.3,60221.2,60545.8
80001,150845,147809,149325,149335,149309,149351,151796,146851,149305,149354,149300,149360,149270,149388,149185,149473,149436,149224,149389,149271,149443,149217,149550,149110,149622,149038,149330
80001,100612,97576.3,99092.3,99102.7,99076.7,99118.6,101564,96618.8,99073.2,99121.8,99067.5,99127.1,99038.2,99156.2,98953.2,99240.9,99282.5,98912.3,99327.9,98866.9,99427.6,98767.2,99335.8,98859,99405.3,98789.5,99097.4
80001,63382.7,61075.3,62230.3,62235.9,62228.5,62237.7,65021.2,59431.5,62225.8,62240,62223.2,62242.7,62214.8,62251.5,60533.9,63951.5,62160.9,62305.7,62078.8,62387.8,61816,62650.6,62211.8,62254.8,62276.6,62189.9,62233.3
80001,112605,109569,111085,111095,111068,111111,113556,108611,111065,111114,111059,111119,111031,111148,110945,111233,111295,110884,111287,110892,111264,110915,111380,110799,111394,110786,111090
80001,113333,110297,111812,111823,111796,111839,114284,109339,111793,111842,111788,111847,111758,111876,111673,111962,111978,111657,112009,111627,112100,111535,112047,111588,112119,111516,111818
80001,50654.4,47618.6,49133.6,49144.3,49117.4,49160.5,51606.3,46661,49114.6,49163.3,49108.4,49169.4,49079.9,49197.9,48994.6,49282.8,49466.2,48812.7,49431,48848,49646.8,48632.2,49483.7,48795.3,49461.4,48817.6,49139.5
80001,101638,98602.6,100118,100129,100102,100145,102590,97644.9,100099,100148,100094,100153,100064,100182,99979.1,100267,100293,99954.4,100337,99910.4,100437,99809.6,100409,99837.9,100424,99823.1,100123
80001,17191.9,18891.2,18037.4,18038.8,18036.5,18039.6,19985.9,16074.8,18035.8,18040.4,18034.8,18041.4,18032,18043.9,18024,18052,18009.2,18066.8,17841.2,18234.7,18042.5,18033.4,18037.2,18038.8,18079.5,17996.5,18038
80001,15740.7,12704.6,14220.3,14231.8,14204.2,14247,16691.7,11747.6,14200.6,14249.9,14196,14256.2,14166.8,14285.2,14080.8,14369.3,14575.6,13875.6,14688.5,13762.7,14872.7,13578.5,14580.5,13870.7,14551.5,13899.6,14225.6
80001,101402,98365.2,99881,99891.5,99865.1,99907.8,102353,97407.7,99861.5,99911,99856.1,99915.9,99826.9,99945,99741.8,100030,100072,99700.5,100136,99637.1,100162,99611.1,100154,99618.3,100192,99580.2,99886.3
80001,122530,119495,121011,121021,120994,121037,123482,118537,120991,121040,120985,121045,120957,121074,120871,121159,121144,120887,121234,120798,121228,120803,121229,120802,121316,120715,121016
80001,543.528,-2492.83,-977.632,-966.757,-993.068,-950.871,1494.31,-3450.32,-996.308,-947.714,-1002.47,-941.581,-1030.78,-913.03,-1116.5,-828.455,-578.732,-1364.87,-519.087,-1424.51,-275.756,-1667.84,-565.959,-1377.64,-626.649,-1316.95,-971.799
80001,82228.4,79192.3,80707.8,80718.9,80692,80734.8,83179.9,78234.5,80688.9,80737.8,80683.5,80743.5,80653.8,80771.8,80568.6,80856.7,80966.3,80460.4,81011.3,80415.5,81011.4,80415.3,81015.7,80411,81038,80388.7,80713.4
80001,101432,98396.2,99911.9,99922.6,99896,99938.2,102383,97438.1,99892.6,99941.2,99886.5,99946.3,99857.9,99975.5,99772.6,100061,100096,99737.7,100087,99747.1,100308,99526,100156,99678.4,100222,99612.1,99917
80001,105032,101996,103512,103523,103496,103539,105983,101038,103492,103541,103487,103547,103458,103576,103372,103661,103690,103344,103747,103287,103825,103208,103747,103287,103823,103210,103517
80001,31244.4,28208.8,29723.6,29735.2,29708,29750.7,32196.3,27251,29705,29753.6,29699.5,29759.2,29670.2,29788,29584.9,29873.4,30025,29434.7,30183.1,29276.6,30318.8,29140.8,30047.2,29412.5,30060.8,29398.8,29729.8
80001,46806.2,43770.1,45286.1,45296.6,45269.8,45312.7,47757.4,42812.2,45266.6,45315.8,45261.1,45320.6,45231.9,45350.4,45146.6,45434.8,45576.2,45006.3,45781.2,44801.3,45692.5,44890,45621.5,44961,45615,44967.5,45291.3
