recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
110001,32141,33822.7,32972,32973.4,32971,32974.6,35604.4,30371.8,32968.3,32976.9,32395,33553,33078.2,32866.1,33577.8,32366.9,32928.7,33016.2,32779.4,33165.5,32941.1,33003.8,32960.1,32984.8,32972.4,32972.4,32972.4
110001,72288.6,73777.1,73023.1,73025.4,73014.9,73033.9,75354.1,70722.6,73016.1,73032.4,73015.8,73032.8,73323.7,72724.1,73560.2,72488.3,73285.9,72763.1,73454.9,72594.1,73152.9,72896.1,73157.5,72891.5,73024.5,73024.5,73024.5
110001,86467.9,87956.4,87202.7,87204.8,87194.2,87213.1,89533.4,84901.9,87195.3,87211.8,87195.1,87212,87503,86903.5,87739.5,86667.6,87454.8,86952.7,87513.1,86894.5,87334.6,87072.9,87324,87083.6,87203.8,87203.8,87203.8
110001,128142,129630,128877,128879,128868,128887,131207,126576,128869,128886,128869,128886,129177,128577,129414,128342,129030,128725,128967,128788,128952,128804,128956,128799,128878,128878,128878
110001,40186.8,41675.3,40921.7,40923.9,40913.2,40932.1,43252.3,38620.8,40914.2,40930.9,40913.9,40930.8,41221.9,40622.2,41458.3,40386.5,41256.4,40588.9,41529.4,40316,41107.8,40737.5,41071.3,40774.1,40922.7,40922.7,40922.7
110001,5093.92,6599.01,5838.61,5837.47,5839.1,5836.98,8193.55,3510.55,5840.46,5835.62,5841.63,5834.41,5838.82,5837.25,5638.7,6039.34,5851.38,5824.68,5858.33,5817.73,5845.23,5830.83,5844.18,5831.87,5838.03,5838.03,5838.03
110001,95020.8,96509.3,95755.7,95757.7,95747.1,95766.2,98086.3,93454.9,95748.4,95764.9,95748.1,95765,96056.1,95456.3,96292.4,95220.6,95977.9,95535.6,96040.3,95473.1,95851.4,95662.1,95883.2,95630.3,95756.7,95756.7,95756.7
110001,85888.7,87377.2,86623.5,86625.6,86615.2,86634,88954.2,84322.8,86616.2,86632.9,86616,86632.8,86923.9,86324.2,87160.5,86088.6,86871.1,86378.2,86949,86300.3,86764.8,86484.4,86730.9,86518.4,86624.6,86624.6,86624.6
110001,53050.4,54538.9,53784.9,53786.9,53776.2,53795.4,56115.9,51484.5,53777.9,53794.3,53777.2,53794.4,54085.4,53485.8,54321.9,53250,54141.6,53431.1,54221.4,53351.2,53986.8,53585.8,53941.1,53631.5,53786.3,53786.3,53786.3
110001,72842,74330.5,73577.1,73579.1,73568.4,73587.7,75907.5,71276,73569.7,73586.1,73569.4,73586.2,73877.2,73277.7,74113.8,73041.8,73814.9,73340.9,74051.5,73104.3,73698.7,73457.1,73694.1,73461.7,73577.9,73577.9,73577.9
110001,56220,57708.5,56954.4,56956.8,56946.3,56965.1,59285.5,54654,56947.3,56963.9,56947.4,56964.1,57255.3,56655.5,57491.6,56419.7,57286,56625.8,57409.6,56502.2,57145.8,56766,57096.1,56815.7,56955.9,56955.9,56955.9
110001,64033.8,65522.3,64768.6,64770.7,64759.9,64778.8,67099.3,62467.9,64760.9,64777.7,64761,64778,65068.9,64469.4,65305.2,64233.5,65072.3,64467.1,65200.3,64339.1,64941.9,64597.6,64900.1,64639.3,64769.7,64769.7,64769.7
110001,63029.5,64518.1,63764.4,63766.5,63756.1,63775,66095.1,61463.6,63757,63773.8,63756.8,63773.7,64064.8,63465.2,64301.3,63229.4,64098.3,63432.6,64145.6,63385.3,63955.5,63575.4,63908.3,63622.6,63765.5,63765.5,63765.5
110001,79179.8,80668.3,79914.7,79916.6,79906.1,79925.1,82245.3,77613.8,79907.2,79923.8,79906.9,79923.9,80214.9,79615.3,80451.5,79379.5,80151.1,79680.3,80329.2,79502.1,80034.7,79796.6,80032,79799.4,79915.7,79915.7,79915.7
110001,63625.8,65114.3,64360.5,64362.6,64352.3,64371.3,66691.3,62059.9,64353.4,64369.7,64353,64369.9,64661,64061.5,64897.5,63825.6,64718.9,64004.5,64687.2,64036.3,64571.1,64152.4,64509.6,64213.9,64361.7,64361.7,64361.7
110001,90341.7,91830.3,91076.6,91078.8,91068.3,91087.2,93407.3,88775.8,91069.3,91085.8,91069.1,91085.9,91376.8,90777.2,91613.4,90541.4,91345.2,90810.2,91315.3,90840,91204.8,90950.6,91218.1,90937.2,91077.7,91077.7,91077.7
110001,94395.2,95883.7,95130,95132.2,95121.7,95140.4,97460.7,92829.2,95122.6,95139.1,95122.4,95139.3,95430.4,94830.7,95666.9,94594.9,95371.3,94890.9,95382.8,94879.3,95263.2,94999,95239.2,95023,95131.1,95131.1,95131.1
110001,40965.7,42454.2,41700.7,41702.8,41692.2,41711.1,44031.2,39399.8,41693.1,41709.7,41692.8,41710,42000.9,41401.5,42237.2,41165.5,42045.6,41357.7,42280.2,41123,41905.3,41498,41841.9,41561.4,41701.6,41701.6,41701.6
110001,17380.4,18868.9,18114.6,18117.1,18106.3,18125.6,20445.9,15814.4,18107.9,18124.4,18107.8,18124.6,18415.5,17815.9,18652,17580.2,18450.3,17782.3,18950.6,17282.1,18306.2,17926.5,18260.5,17972.1,18116.3,18116.3,18116.3
110001,43693.6,45182.1,44428.6,44430.4,44419.9,44438.9,46759.1,42127.7,44421.1,44437.8,44420.9,44437.9,44728.9,44129.4,44965.4,43893.5,44834.6,44024.5,44858.6,44000.5,44659.4,44199.6,44604.7,44254.4,44429.5,44429.5,44429.5
110001,66577.9,68066.4,67313.1,67314.8,67304.2,67323.3,69643.4,65012,67305.5,67322.1,67305.2,67322.1,67613.1,67013.4,67849.6,66777.6,67659.6,66968.1,67632.7,66995,67493.5,67134.2,67479.9,67147.7,67313.8,67313.8,67313.8
110001,73041.8,74530.4,73776.8,73778.8,73768.4,73787.3,76107.4,71475.9,73769.5,73785.9,73769.1,73786.1,74076.9,73477.4,74313.5,73241.5,74067.3,73488.3,74144.4,73411.1,73943.3,73612.3,73901.7,73653.8,73777.8,73777.8,73777.8
110001,93504.2,94992.7,94239,94241.2,94230.7,94249.7,96569.7,91938.3,94231.9,94248.3,94231.5,94248.4,94539.3,93939.8,94775.9,93704,94461.1,94019.2,94539.3,93941,94336.4,94143.8,94364.8,94115.5,94240.1,94240.1,94240.1
110001,69401.9,70890.4,70136.9,70139,70128.2,70147.4,72467.4,67836,70129.6,70145.9,70128.9,70146.1,70437.1,69837.4,70673.6,69601.8,70440.9,69834.8,70513.7,69761.9,70292.5,69983.2,70286.3,69989.4,70137.8,70137.8,70137.8
110001,107222,108711,107957,107959,107949,107968,110288,105656,107950,107966,107950,107966,108258,107658,108494,107422,108175,107742,108129,107788,108057,107860,108076,107840,107958,107958,107958
110001,71838.4,73326.9,72573.1,72575.6,72564.7,72583.5,74903.9,70272.5,72565.9,72582.4,72565.5,72582.4,72873.5,72274,73110,72038.2,72859,72289.7,72962.8,72185.9,72711.7,72436.9,72721.5,72427.1,72574.3,72574.3,72574.3
110001,77566.5,79055,78301.7,78303.6,78293.1,78312.1,80632,76000.6,78294.1,78310.8,78293.9,78310.7,78601.9,78002.2,78838.3,77766.3,78588.9,78015.9,78629.9,77975,78451.8,78153.1,78439.6,78165.3,78302.4,78302.4,78302.4
110001,91695,93183.5,92430,92432.1,92421.5,92440.5,94760.5,90129,92422.6,92439,92422.3,92439.3,92730.1,92130.5,92966.6,91894.7,92669.7,92192.1,92712.4,92149.4,92552.7,92309.1,92547.9,92313.9,92430.9,92430.9,92430.9
110001,84077.3,85565.8,84812.1,84814.2,84803.8,84822.7,87142.8,82511.3,84804.8,84821.4,84804.6,84821.6,85112.3,84512.8,85348.8,84277,85082.8,84543.6,85109.2,84517.1,84951,84675.4,84945,84681.4,84813.2,84813.2,84813.2
110001,101537,103026,102272,102274,102263,102282,104603,99971.4,102265,102281,102264,102281,102572,101973,102809,101737,102506,102040,102468,102078,102393,102153,102386,102160,102273,102273,102273
110001,49140.9,50629.5,49875.8,49878,49867.5,49886.3,52206.4,47575,49868.5,49884.9,49868.3,49885.2,50176,49576.5,50412.6,49340.7,50166.4,49587.3,50482.5,49271.2,50019.6,49734.1,50023.6,49730.1,49876.8,49876.8,49876.8
110001,69627.6,71116.1,70362.1,70364.2,70353.7,70372.5,72693.1,68061.7,70355.1,70371.4,70354.8,70371.6,70662.6,70063.1,70899.2,69827.3,70638.3,70088.8,70793.8,69933.2,70506.2,70220.9,70495.6,70231.4,70363.5,70363.5,70363.5
110001,93562.9,95051.4,94298,94299.6,94289.3,94308.3,96628.4,91996.9,94290.2,94306.9,94290.1,94306.9,94598,93998.5,94834.6,93762.7,94527.3,94070.3,94582.3,94015.3,94406.6,94191,94419.5,94178.1,94298.8,94298.8,94298.8
110001,80234.1,81722.6,80969,80971.1,80960.5,80979.5,83299.6,78668.2,80961.7,80978.1,80961.5,80978.3,81269.4,80669.6,81505.7,80433.7,81231,80709.1,81322,80618.1,81098.9,80841.2,81102.1,80838,80970,80970,80970
110001,69103.2,70591.7,69838.3,69840.4,69829.7,69848.5,72168.7,67537.3,69831,69847.4,69830.4,69847.4,70138.5,69538.9,70374.9,69303,70120.4,69557.8,70261.6,69416.7,69990.6,69687.6,69968.9,69709.3,69839.1,69839.1,69839.1
110001,84189.2,85677.7,84924.1,84926.5,84915.7,84934.4,87254.7,82623.2,84916.6,84933.3,84916.4,84933.4,85224.2,84624.9,85460.8,84388.9,85139.8,84710.4,85329.9,84520.3,85007.9,84842.3,85057,84793.2,84925.1,84925.1,84925.1
110001,89411.4,90900,90146.5,90148.7,90138,90157.1,92477,87845.5,90139,90155.5,90138.7,90155.7,90446.7,89847.1,90683.1,89611.3,90351.1,89943.7,90521.9,89772.8,90253.7,90041,90244.7,90050,90147.4,90147.4,90147.4
110001,68711.2,70199.7,69446,69448,69437.6,69456.5,71776.7,67145.3,69438.8,69455.5,69438.5,69455.5,69746.5,69146.8,69982.9,68911,69732.9,69161.4,69864.6,69029.7,69597.8,69296.5,69582.2,69312,69447.1,69447.1,69447.1
110001,56046.9,57535.5,56781.9,56784,56773.2,56792.1,59112.5,54481,56774.2,56791.2,56774.3,56791.2,57082,56482.4,57318.6,56246.6,57147.6,56418.2,57169.1,56396.6,56955.5,56610.2,56974.9,56590.8,56782.9,56782.9,56782.9
110001,108132,109621,108867,108869,108858,108877,111198,106566,108860,108876,108859,108876,109167,108568,109404,108332,109092,108645,109016,108720,108977,108759,108983,108753,108868,108868,108868
110001,118007,119496,118742,118744,118734,118753,121073,116441,118735,118751,118735,118751,119042,118443,119279,118207,118920,118566,118885,118601,118822,118664,118841,118645,118743,118743,118743
110001,111482,112970,112216,112218,112208,112227,114547,109916,112209,112226,112209,112226,112517,111917,112753,111681,112415,112020,112384,112051,112310,112125,112323,112112,112218,112218,112218
110001,60891.4,62379.9,61626.6,61628.5,61617.6,61636.7,63956.9,59325.4,61618.9,61635.4,61618.7,61635.7,61926.5,61327.1,62163,61091.2,61902.4,61352.2,62144.4,61110.2,61767.6,61487,61762.1,61492.5,61627.3,61627.3,61627.3
110001,91378.9,92867.4,92113.7,92115.7,92105.3,92124.3,94444.4,89812.9,92106.4,92123,92106.1,92123.1,92414.1,91814.4,92650.5,91578.6,92389.5,91840.1,92327.7,91901.9,92261.1,91968.5,92243.2,91986.4,92114.8,92114.8,92114.8
110001,21815.6,23992,22890.9,22891.8,22890.1,22892.3,26297.7,19526,22888.7,22893.8,22882.7,22900.2,22259.5,23526.8,23461.1,22321.4,22859.6,22923.5,22784.1,22999.5,22852.1,22931,22899.1,22884.1,22891.6,22891.6,22891.6
110001,91168.3,92656.8,91903,91905.2,91894.6,91913.4,94233.8,89602.3,91895.7,91912.3,91895.5,91912.4,92203.3,91603.7,92440,91368,92156.1,91652.3,92164.9,91643.6,92029,91779.4,92031.3,91777.1,91904.2,91904.2,91904.2
