recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
140002,69178.9,69119.5,69148.9,69154.5,69125.9,69176.8,74120,64240,70238.1,68066.7,69429.1,68873.8,69127.9,69175.9,67573.9,70748.9,70428.6,67874.1,70360.4,67942.8,69950.5,68352.4,69396,68907,69237.5,69065.5,69151.5
140002,158725,161049,159878,159880,159859,159899,162560,157210,160888,158870,160143,159615,159871,159887,159860,159898,160776,158982,160510,159249,160450,159308,160096,159662,159946,159813,159879
140002,165322,166930,166122,166122,166102,166141,167969,164269,167144,165101,166390,165853,166116,166127,166109,166135,167010,165234,166704,165539,166747,165497,166327,165917,166187,166057,166122
140002,347019,346656,346836,346845,346809,346871,351294,342435,348052,345629,346498,347185,346629,347052,346706,346974,347394,346287,347090,346591,347144,346537,347032,346649,346893,346788,346840
140002,216999,215553,216278,216283,216254,216307,219828,212739,217467,215095,216585,215976,215809,216756,215278,217292,217239,215321,217020,215539,216823,215737,216503,216057,216352,216208,216280
140002,157382,155984,156686,156690,156660,156716,160800,152584,157938,155438,157009,156366,156665,156711,154898,158500,157850,155527,157471,155905,157796,155579,156933,156443,156773,156602,156688
140002,236080,235850,235962,235972,235934,236000,240633,231361,236727,235208,236146,235789,235911,236023,235830,236104,237094,234840,236646,235288,236422,235513,236229,235705,236037,235898,235967
140002,236130,237185,236655,236659,236632,236683,240743,232606,237843,235472,236963,236350,236640,236675,235748,237575,237506,235808,237112,236201,237396,235918,236869,236445,236726,236589,236657
140002,237936,240410,239167,239171,239142,239195,243850,234502,240388,237951,239484,238853,239151,239186,238571,239770,240331,238008,239714,238623,239555,238782,239432,238905,239240,239098,239169
140002,231144,230119,230633,230640,230605,230667,234235,227052,231892,229380,230317,230957,230430,230842,230509,230762,231447,229825,231502,229769,231359,229913,230845,230428,230711,230561,230636
140002,182624,186239,184420,184423,184396,184446,188582,180261,185649,183195,184741,184102,184409,184435,184392,184452,185469,183374,185230,183613,185249,183594,184655,184188,184503,184340,184422
140002,123092,124798,123865,123866,123844,123886,125994,122108,124937,122794,124146,123584,123859,123872,123850,123881,124921,122811,124750,122982,124608,123123,124095,123637,123943,123789,123866
140002,231727,231343,231533,231543,231506,231571,236828,226304,232760,230317,231082,231997,231289,231788,231379,231697,232468,230608,232212,230864,232173,230903,231777,231299,231616,231461,231538
140002,243402,243120,243259,243269,243230,243298,248058,238530,244035,242493,243444,243083,243205,243322,243122,243405,244164,242363,244079,242449,243888,242640,243489,243038,243341,243187,243264
140002,116974,119388,118172,118173,118152,118195,120958,115400,119243,117104,118452,117893,118165,118181,118153,118193,119225,117121,118809,117536,119210,117137,118408,117939,118251,118095,118173
140002,131730,131730,131730,131729,131714,131746,131730,131730,132625,130835,131966,131492,131730,131730,131729,131729,132637,130822,132356,131103,132156,131303,131916,131543,131785,131674,131730
140002,161847,160897,161372,161381,161350,161402,164699,160296,161880,160871,161490,161261,161328,161424,161258,161493,161996,160756,161786,160965,162270,160484,161530,161222,161434,161318,161376
140002,217516,218882,218195,218201,218169,218227,223305,213138,219508,216890,218535,217860,218177,218220,217079,219328,219214,217182,218985,217411,219064,217332,218444,217952,218282,218114,218198
140002,175965,177206,176582,176583,176562,176604,178004,175150,177712,175456,176880,176286,176579,176587,176573,176593,177594,175573,177297,175869,177249,175918,176800,176367,176654,176513,176583
140002,122780,122780,122780,122779,122764,122795,122780,122780,123681,121879,123018,122541,122780,122780,122780,122780,123625,121935,123347,122213,123436,122124,122969,122591,122840,122720,122780
140002,145474,147270,146368,146368,146350,146386,148429,144298,147294,145443,146610,146125,146362,146374,146353,146383,147220,145517,147026,145711,146799,145938,146557,146179,146427,146310,146368
140002,153184,157045,155099,155102,155077,155125,159562,150673,156263,153940,155402,154799,155088,155115,155069,155133,156145,154057,155914,154287,155963,154239,155337,154865,155182,155019,155101
140002,191131,196724,193908,193913,193886,193934,200356,187482,194938,192883,194174,193646,193890,193930,193864,193956,194573,193246,194674,193147,194371,193450,194093,193728,193976,193845,193910
140002,171727,175105,173403,173408,173379,173431,178949,167932,174532,172279,173695,173115,173385,173425,172865,173948,174577,172234,173998,172811,174034,172777,173666,173144,173478,173332,173405
140002,256421,255245,255833,255840,255806,255867,258723,252957,256630,255044,256028,255644,255791,255882,255726,255947,256679,254995,256360,255313,256447,255227,256050,255624,255903,255771,255837
140002,272928,278501,275693,275698,275670,275721,282126,269302,276827,274564,275987,275403,275676,275714,275649,275742,276221,275169,276258,275134,276079,275312,275887,275504,275757,275634,275696
140002,174229,176668,175441,175442,175422,175461,178251,172636,176432,174452,175700,175183,175433,175451,175422,175462,176347,174537,175859,175024,176008,174876,175646,175239,175502,175382,175442
140002,315546,319483,317501,317503,317475,317529,322040,312977,318794,316209,317838,317165,317488,317516,317469,317534,318327,316677,317886,317117,317913,317090,317744,317260,317571,317433,317502
140002,263049,266172,264598,264600,264576,264623,268204,261016,265756,263444,264901,264297,264588,264610,264574,264625,265314,263885,265090,264109,265035,264163,264813,264386,264662,264537,264599
140002,272845,276545,274682,274684,274657,274708,278947,270431,275938,273429,275009,274356,274670,274696,274653,274714,275581,273786,275071,274294,275294,274072,274925,274441,274752,274614,274683
140002,114694,115556,115124,115124,115105,115142,116111,114125,116119,114129,115385,114861,115121,115126,115116,115131,116245,114002,115847,114399,115731,114516,115366,114881,115194,115052,115123
