recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
160001,9117.12,8211.92,8664.49,8667.39,8663.06,8668.84,9795.51,7534.44,8661.91,8670.1,8659.57,8825.97,8415.67,9055.63,8535.58,8815.27,8592.38,8739.3,8657.77,8673.91,8649.51,8682.18,8661.48,8670.21,8681.42,8650.27,8665.84
160001,-9068.28,-8973.25,-9021.82,-9020.14,-9020.66,-9021.25,-8891.51,-9151.63,-9020.37,-9021.59,-9020.29,-9021.56,-9020.42,-9021.59,-9015.28,-9026.56,-8990.91,-9050.97,-9005.59,-9036.28,-9000.16,-9041.72,-9010.53,-9031.34,-9007.29,-9034.58,-9020.94
160001,-8260.04,-8322.8,-8293.87,-8290.11,-8291.91,-8292.07,-8277.41,-8304.95,-8291.47,-8292.54,-8291.06,-8292.95,-8289.92,-8294.05,-8285.78,-8298.23,-8260.05,-8323.93,-8271.49,-8312.49,-8280.55,-8303.42,-8285.21,-8298.77,-8279.72,-8304.26,-8291.99
160001,30024.2,29430,29727.1,29729.2,29723.3,29732.9,30469.3,28985.7,29722.7,29733.3,29721.8,29734.3,29715.9,29740.1,29699.6,29756.3,29824.6,29631.6,29761.1,29695.1,29766.6,29689.6,29757.3,29699,29806.1,29650.1,29728.1
160001,14483.5,13822.7,14152.5,14155.6,14152.2,14156.1,14978.2,13328.6,14152.6,14155.7,14152.4,14156.1,14038.4,14270.6,13814.9,14496.6,14087.8,14220.3,14094.6,14213.5,14127.9,14180.3,14150,14158.1,14168.5,14139.7,14154.1
160001,20041.1,19233,19637.7,19640,19636.8,19640.9,20946.4,18328.9,19635.5,19641.9,19634.3,19643.1,19630.2,19647.4,18940.8,20345.1,19582.2,19695.6,19580.8,19696.9,19548.5,19729.2,19634.8,19643,19651.7,19626,19638.9
160001,22447.3,21776.9,22111.5,22114.8,22023.5,22203.1,22949.3,21275.6,22042.2,22184.3,22106.1,22120.1,22099.6,22126.6,22080.9,22145.1,22025.6,22200.7,22025.1,22201.2,22065.8,22160.5,22104.9,22121.4,22126,22100.3,22113.1
160001,27027.5,26323.1,26674.5,26678.3,26581.9,26771,27554.9,25796.4,26602.2,26750.8,26669.1,26683.7,26662,26690.6,26642.7,26710,26560.4,26792.4,26611.2,26741.6,26591.9,26760.8,26663.5,26689.3,26688.7,26664,26676.4
160001,2548.44,3041.2,2793.92,2794.5,2790.91,2797.38,3787.96,1798.89,2791.5,2796.83,2792.99,2795.38,2792.46,2796.1,2661.16,2928.01,2821.95,2766.4,2767.21,2821.13,2745.99,2842.34,2802.44,2785.9,2809.36,2778.97,2794.17
160001,22830,22189.9,22509.8,22512.2,22508.6,22513.4,23309.5,21711.2,22382.4,22640.2,22421.6,22600.8,22497.8,22524.1,22480.4,22541.5,22434.2,22587.9,22385.3,22636.8,22487.7,22534.4,22506.4,22515.7,22523.9,22498.3,22511.1
