recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
70002,-9776.87,-10085,-9932.29,-9932.03,-9934.32,-9930.06,-9686.97,-10163.3,-9934.74,-9929.97,-9935.29,-9929.38,-9938,-9926.48,-9945.74,-9919.26,-9592.74,-10261.3,-9932.43,-9932.43,-9932.43,-9932.43,-9932.43,-9932.43,-9932.43,-9932.43,-9932.43
70002,-11488.9,-11510.2,-11498.7,-11501.6,-11497,-11503.1,-11500,-11500,-11496.6,-11503.4,-11499.8,-11500.2,-11499.4,-11500.8,-11492.2,-11507,-11312,-11681.3,-11500,-11500,-11500,-11500,-11500,-11500,-11500,-11500,-11500
70002,-6879.54,-7091.39,-6987.15,-6988.83,-6988.29,-6987.85,-6957.29,-7018.66,-6985.23,-6990.95,-6982.66,-6993.59,-6976.84,-6999.33,-6956.28,-7019.98,-6679.84,-7288.88,-6988.05,-6988.05,-6988.05,-6988.05,-6988.05,-6988.05,-6988.05,-6988.05,-6988.05
70002,24134.5,23673,23904.9,23903.3,23903.8,23904.3,24173.7,23633.5,23905.4,23902.6,23906.9,23901.2,23909.9,23898,23923,23884.8,24122.7,23685.3,23904,23904,23904,23904,23904,23904,23904,23904,23904
70002,5381.47,4920.03,5150.45,5151.31,5149.84,5152.1,5420.71,4880.36,5148.74,5152.95,5151.07,5150.6,5144.51,5157.23,5157.11,5144.45,5472.9,4836.88,5150.93,5150.93,5150.93,5150.93,5150.93,5150.93,5150.93,5150.93,5150.93
70002,-14181.1,-14200.3,-14190.3,-14191.1,-14190.8,-14190.5,-14142.2,-14236.3,-14191,-14190.4,-14191.1,-14190.2,-14191.5,-14190,-14192.4,-14188.8,-14010.7,-14368.6,-14190.6,-14190.6,-14190.6,-14190.6,-14190.6,-14190.6,-14190.6,-14190.6,-14190.6
70002,-3590.78,-3797.41,-3693.81,-3695.35,-3696.39,-3692.64,-3506.71,-3880.48,-3696.63,-3692.33,-3692.06,-3696.71,-3684.89,-3704.12,-3667.05,-3722.04,-3379.39,-4002.34,-3694.52,-3694.52,-3694.52,-3694.52,-3694.52,-3694.52,-3694.52,-3694.52,-3694.52
70002,10756.8,10295.3,10525.7,10526.9,10523.2,10529.5,10796,10255.8,10527,10525.6,10529.2,10523.4,10532.2,10520.2,10545.4,10507.2,10846.6,10206.9,10526.3,10526.3,10526.3,10526.3,10526.3,10526.3,10526.3,10526.3,10526.3
70002,-12657.4,-12666.1,-12660.4,-12663.2,-12661.1,-12662.6,-12651.1,-12668.3,-12662,-12661.6,-12662.1,-12661.4,-12662.1,-12661.5,-12648.8,-12674.4,-12484.5,-12835.1,-12661.7,-12661.7,-12661.7,-12661.7,-12661.7,-12661.7,-12661.7,-12661.7,-12661.7
70002,17259.6,16798.2,17030.1,17028.3,17028.8,17029.5,17298.9,16758.7,17030.6,17027.8,17032,17026.3,17035,17023.1,17048.1,17010.1,17317.9,16740.6,17029.2,17029.2,17029.2,17029.2,17029.2,17029.2,17029.2,17029.2,17029.2
70002,-11560.1,-11643.3,-11601.7,-11603.6,-11600.3,-11605.1,-11493.7,-11693.6,-11600.9,-11604.3,-11601.5,-11603.7,-11604.5,-11600.6,-11593.6,-11611.5,-11341.9,-11853.1,-11602.6,-11602.6,-11602.6,-11602.6,-11602.6,-11602.6,-11602.6,-11602.6,-11602.6
70002,-11077.3,-11224,-11152,-11153.1,-11150.7,-11154.4,-11130.9,-11173.3,-11152.8,-11152.4,-11150.6,-11154.2,-11140.7,-11163.4,-11133.1,-11171.3,-10871.2,-11423.4,-11152.4,-11152.4,-11152.4,-11152.4,-11152.4,-11152.4,-11152.4,-11152.4,-11152.4
70002,4397.46,3935.98,4167.61,4166.09,4167.08,4166.87,4436.59,3896.25,4166.56,4167.37,4162.58,4171.14,4162.14,4171.79,4180.16,4154.51,4531.33,3805.63,4166.87,4166.87,4166.87,4166.87,4166.87,4166.87,4166.87,4166.87,4166.87
70002,17614.2,17152.8,17384.2,17383.3,17382.9,17384.7,17653.5,17113.2,17382.6,17385,17386.5,17381,17389.7,17377.6,17402.7,17364.6,17647.5,17122.4,17383.8,17383.8,17383.8,17383.8,17383.8,17383.8,17383.8,17383.8,17383.8
70002,-11904.5,-11979.9,-11941.7,-11942.7,-11940.1,-11944.2,-11942.2,-11942.2,-11942.2,-11942.2,-11942.9,-11941.5,-11943.5,-11940.9,-11918.9,-11965,-11734.3,-12145.7,-11942.2,-11942.2,-11942.2,-11942.2,-11942.2,-11942.2,-11942.2,-11942.2,-11942.2
70002,-13541.7,-13541.7,-13541.8,-13541.8,-13539.9,-13543.6,-13541.7,-13541.7,-13537.3,-13546.2,-13535.2,-13548.3,-13527.7,-13555.8,-13532.2,-13551.2,-13321.2,-13759.2,-13541.7,-13541.7,-13541.7,-13541.7,-13541.7,-13541.7,-13541.7,-13541.7,-13541.7
70002,15825.9,15364.4,15596.2,15594.8,15595.3,15595.7,15865.1,15324.9,15596.8,15593.9,15598.3,15592.6,15601.4,15589.3,15614.4,15576.3,15898.4,15292.4,15595.4,15595.4,15595.4,15595.4,15595.4,15595.4,15595.4,15595.4,15595.4
70002,2061.04,1644.34,1850.89,1851.78,1848.39,1854.24,2121.06,1580.82,1848.42,1853.91,1847.87,1854.64,1848.98,1853.71,1845.02,1858.14,2156.17,1554.66,1851.31,1851.31,1851.31,1851.31,1851.31,1851.31,1851.31,1851.31,1851.31
70002,-9038.62,-9201.71,-9123.36,-9124.48,-9125.02,-9122.67,-8957.45,-9279.69,-9125.09,-9122.66,-9124.8,-9122.93,-9127.46,-9120.35,-9125.39,-9122.38,-8862.08,-9367.8,-9123.83,-9123.83,-9123.83,-9123.83,-9123.83,-9123.83,-9123.83,-9123.83,-9123.83
70002,-10832.6,-10846.8,-10838.5,-10840.9,-10836.7,-10842.8,-10838,-10841.3,-10834.7,-10844.6,-10835.6,-10843.7,-10833.7,-10845,-10839.1,-10840.1,-10648.4,-11027.6,-10839.6,-10839.6,-10839.6,-10839.6,-10839.6,-10839.6,-10839.6,-10839.6,-10839.6
