recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
100001,61893.8,60961,61438.5,61416.3,61441.5,61413.1,61515.6,61337.8,61453,61401.4,61462.1,61392.1,61508.5,61345.7,61681.7,61172.6,61768.6,61085.9,61427.2,61427.2,61585.7,61268.9,61581,61273.5,61656.7,61197.7,61427.2
100001,77573.8,76641,77118.8,77095.3,77124.5,77089.7,77195.6,77017.8,77137.6,77076.4,77145.6,77068.4,77219.8,76994.2,77322.3,76891.7,77369.3,76844.9,77107.2,77107.2,77225.3,76989.2,77264.7,76949.8,77348.8,76865.6,77107.2
100001,79509.2,78576.4,79052.1,79033.1,79055.5,79029.6,79131,78953.1,79067.4,79017.5,79081.3,79003.6,79156.7,78928.2,79257.8,78827,79253.1,78832.1,79042.6,79042.6,79148.6,78936.6,79198.7,78886.5,79264.4,78820.6,79042.6
100001,88501.4,87568.6,88044.8,88024.8,88050.1,88019.5,88123.2,87945.4,88066.4,88003,88091.8,87977.6,88160.8,87908.6,88217.4,87852,88201.9,87867.9,88034.9,88034.9,88137.4,87932.3,88191,87878.8,88275.3,87794.4,88034.9
100001,72766.4,71833.6,72310.8,72288.8,72317.6,72282,72388.2,72210.3,72331.5,72268,72344.1,72255,72419,72180.1,72514.9,72084.2,72603.7,71995.8,72299.8,72299.8,72430.3,72169.2,72466.6,72133,72550.1,72049.5,72299.8
100001,44358.9,43404.5,43878.7,43845.9,43884.2,43842.3,43950.7,43772.9,43895.3,43841.9,43905.3,43842.3,43934.5,43845.8,44101,43818.1,44258.8,43802.3,43862.3,43862.3,44214.5,43808.2,44042,43822.3,44129.7,43813.1,43862.3
100001,79470.1,78537.3,79012.7,78994.4,79014.2,78992.6,79091.9,78914.1,79024.4,78982.5,79038.4,78968.3,79118.4,78888.3,79218.7,78787.9,79228.5,78778.7,79003.5,79003.5,79079.6,78927.5,79151.1,78855.8,79213.6,78793.3,79003.5
100001,74252.4,73319.6,73793.9,73777.6,73796.8,73774.8,73874.2,73696.4,73809.9,73761.6,73822.8,73748.5,73896.5,73674.6,74001,73570.3,73993,73578.8,73785.8,73785.8,73942,73629.7,73917.5,73654,73998.3,73573.1,73785.8
100001,70987.2,70054.4,70533.4,70507.7,70537.9,70503.1,70609,70431.2,70548.8,70492.2,70562.2,70478.6,70637.7,70403.1,70735.8,70305.1,70838.1,70203.1,70520.6,70520.6,70657.5,70383.7,70686.9,70354.4,70771.1,70270.2,70520.6
100001,85062.2,84129.4,84607.2,84584,84613.7,84577.5,84684,84506.2,84625.4,84565.7,84647.5,84543.4,84721.6,84469.3,84778.2,84412.8,84793.4,84397.8,84595.6,84595.6,84705.4,84485.9,84752.5,84438.7,84846,84345.2,84595.6
100001,70929.6,69996.8,70475.1,70450.8,70482.1,70443.8,70551.4,70373.6,70494.6,70431.3,70504.5,70421.2,70578.4,70347.3,70678.2,70247.5,70754.2,70171.7,70463,70463,70629.7,70296.3,70631,70295.1,70713.5,70212.6,70463
100001,72400.4,71467.6,71945.3,71922.4,71950.1,71917.3,72022.2,71844.3,71963.3,71904,71975.4,71891.9,72051.8,71815.4,72148.9,71718.2,72208.9,71658.8,71933.8,71933.8,72093,71774.5,72095.2,71772.4,72177.8,71689.8,71933.8
100001,73041.6,72108.8,72586.7,72562.9,72592.7,72557.2,72663.4,72485.6,72606.3,72543.6,72616.4,72533.3,72687.5,72462.1,72790.2,72359.5,72843.8,72306.2,72575,72575,72737.8,72412.2,72735.1,72415,72820.6,72329.5,72575
100001,75933.7,75000.9,75477,75457.3,75481,75453.3,75555.5,75377.7,75490.9,75443.3,75504.6,75429.4,75582.2,75351.7,75682.3,75251.6,75696.3,75238.1,75467.1,75467.1,75594.1,75340.2,75618.1,75316.2,75692.6,75241.6,75467.1
100001,63283.6,62350.8,62827.9,62805.8,62832.9,62801,62905.4,62727.6,62842.1,62791.7,62852.7,62781,62894,62739.6,63070.8,62563,63097.3,62536.7,62817,62817,63017,62617,62972.6,62661.4,63046.7,62587.3,62817
100001,78495.5,77562.7,78038,78019.9,78042.7,78015.2,78117.3,77939.5,78056.9,78000.8,78068.1,77989.5,78144.3,77913.2,78244.2,77813.4,78260.7,77797.2,78028.9,78028.9,78123.9,77934,78188.2,77869.7,78259.1,77798.7,78028.9
100001,80409.4,79476.5,79953.2,79932.7,79956.8,79928.9,80031.2,79853.3,79968.8,79916.6,79995,79890.2,80068.7,79816.5,80125.3,79759.9,80143,79742.8,79942.8,79942.8,80065.9,79819.6,80102.4,79783.1,80174.7,79710.7,79942.8
