recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
140001,87683.7,84753.9,86215.8,86226.3,86195.8,86246,87860.4,85187.4,86193.4,86248.3,86187.1,86253.7,86154.1,86286.5,87152.4,85285.2,86803.1,85638,86963.6,85477.6,86542.7,85898.5,86460.5,85980.7,86543.4,85897.9,86220.6
140001,144344,142213,143274,143284,143254,143304,145227,141380,143251,143307,143245,143313,143212,143346,144187,142368,143735,142824,143639,142920,143497,143062,143508,143051,143599,142961,143280
140001,174487,171487,172983,172995,172962,173016,174321,171654,172959,173019,172953,173025,172918,173061,173992,171983,173427,172552,173244,172734,173293,172687,173215,172764,173349,172630,172989
140001,225958,223186,224568,224579,224549,224599,225807,223343,224546,224601,224540,224607,224507,224640,225500,223644,224717,224430,224644,224504,224669,224479,224740,224408,224912,224236,224574
140001,143423,139674,141546,141555,141527,141574,141601,141499,141524,141576,141519,141581,141488,141612,142473,140624,141964,141137,141926,141175,141853,141248,141759,141341,141853,141247,141550
140001,41739.7,39064.9,40397.4,40409.4,40375.3,40431.3,42905.5,37957.5,40370.5,40434.5,40364.2,40442.3,40325.6,40479.6,41172.3,39631.2,41294.2,39511.9,41006.1,39800,41189.4,39616.7,40679.2,40127,40767.4,40038.9,40403.1
140001,211757,209879,210810,210823,210788,210845,213540,208141,210784,210848,210777,210855,210739,210893,211825,209804,211123,210510,210990,210643,210968,210665,211046,210587,211210,210423,210817
140001,156010,153415,154707,154720,154685,154741,157216,152268,154682,154745,154675,154751,154637,154788,155463,153961,155137,154289,155084,154343,155056,154370,154921,154505,155082,154345,154713
140001,100205,98469.6,99328.2,99340.4,99307.6,99360.8,102024,96708,99304.9,99364.1,99297.6,99371.1,99263,99405.3,100195,98471.3,99941.3,98728.6,99762.6,98907.5,99805.2,98864.4,99575.9,99094.1,99675.3,98994.7,99335
140001,166649,164159,165399,165411,165378,165432,167908,162959,165375,165435,165368,165442,165331,165478,166129,164678,165741,165069,165694,165116,165704,165107,165652,165159,165759,165051,165405
140001,102809,102134,102460,102474,102440,102494,106194,98812.8,102436,102498,102430,102505,102393,102541,103385,101546,103025,101908,102948,101986,102928,102005,102694,102240,102803,102131,102467
140001,62513.6,60386.3,61444.7,61457.2,61423.3,61477.4,63598.1,59324.6,61419.8,61479.5,61414.3,61486.4,61378.3,61521.6,62405.1,60492.7,62127.2,60774.1,62106.1,60794.9,62062.7,60838.7,61723.2,61178.2,61790.4,61111,61450.7
