recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
130002,-15961.3,-15941.3,-15951.2,-15951.4,-15951.1,-15951.4,-15965.2,-15937.3,-15951.1,-15951.5,-15951.6,-15951,-15958.8,-15943.7,-15945.4,-15957.2,-15894,-16008.5,-15929.6,-15973,-15911.3,-15991.3,-15936.8,-15965.8,-15947.4,-15955.2,-15951.3
130002,-11612.1,-11587.9,-11599.8,-11600.3,-11599.5,-11600.5,-11615.4,-11584.5,-11599.2,-11600.9,-11598.8,-11601.3,-11597.5,-11602.5,-11592.5,-11607.5,-11546.6,-11653.4,-11582.6,-11617.5,-11566.7,-11633.3,-11584.4,-11615.6,-11596.5,-11603.6,-11600
130002,-10986.7,-10971.5,-10979.9,-10978.3,-10978.6,-10979.6,-10993,-10965,-10978.3,-10979.9,-10977.9,-10980.3,-10976.5,-10981.6,-10971.8,-10986.4,-10943.3,-11014.9,-10966.4,-10991.7,-10952.5,-11005.7,-10966,-10992.2,-10976.3,-10981.8,-10979.1
130002,-4032.89,-4059.95,-4046.22,-4046.59,-4046.16,-4046.66,-4042.32,-4050.56,-4045.86,-4046.98,-4045.53,-4047.3,-4044.51,-4048.33,-4040.72,-4052.13,-4019,-4073.84,-4036.91,-4055.94,-4022.21,-4070.63,-4031.86,-4060.98,-4044.02,-4048.83,-4046.42
130002,-10976.2,-10981.7,-10978.8,-10979.1,-10978.5,-10979.4,-10982.5,-10975.4,-10978.1,-10979.8,-10977.8,-10980.1,-10980,-10977.9,-10977.9,-10976.8,-10931.7,-11024.5,-10962.2,-10995.7,-10942.9,-11014.5,-10964.3,-10993.6,-10975.6,-10982.3,-10979
130002,-19451.6,-19431.2,-19441.2,-19441.6,-19441.1,-19441.6,-19459,-19423.6,-19441.2,-19441.6,-19441.1,-19441.6,-19441.5,-19441.1,-19447.4,-19435.1,-19379.3,-19503.4,-19419,-19463.8,-19375.3,-19507.5,-19426.5,-19456.3,-19437.3,-19445.5,-19441.4
130002,-9124.72,-9119.61,-9121.95,-9122.4,-9121.81,-9122.54,-9129.78,-9114.49,-9121.47,-9122.82,-9121.04,-9123.28,-9119.78,-9124.54,-9115.35,-9128.99,-9074.72,-9169.45,-9106.87,-9137.45,-9095.02,-9149.27,-9105.52,-9138.81,-9118.92,-9125.42,-9122.17
130002,-10618.6,-10629.1,-10623.9,-10623.8,-10627.8,-10619.9,-10625.6,-10622,-10626.2,-10621.5,-10622.7,-10625,-10621.4,-10626.3,-10616.6,-10631.1,-10586.6,-10661.1,-10609.4,-10638.3,-10587.8,-10659.9,-10611.6,-10636,-10620.8,-10626.8,-10623.8
130002,-14864.8,-14827.3,-14845.8,-14846.4,-14845.5,-14846.7,-14862.9,-14829.1,-14845.2,-14846.9,-14845.1,-14846.9,-14845.6,-14846.5,-14844.4,-14847.7,-14792,-14900,-14827.9,-14864.2,-14802.4,-14889.7,-14831,-14861.1,-14842.4,-14849.6,-14846
130002,-9024.95,-9029.47,-9026.97,-9027.41,-9026.83,-9027.55,-9031.08,-9023.3,-9026.51,-9027.89,-9026.15,-9028.26,-9024.98,-9029.43,-9020.72,-9033.68,-8986.43,-9067.98,-9010.41,-9044,-8990.45,-9063.96,-9010.19,-9044.22,-9023.61,-9030.8,-9027.2
130002,-16563.1,-16492.5,-16527.5,-16528.1,-16526.9,-16528.6,-16553.5,-16501.8,-16527.8,-16527.7,-16527,-16528.5,-16526.7,-16528.8,-16525.6,-16529.9,-16478.1,-16577.4,-16509.3,-16546.2,-16485.1,-16570.4,-16513.4,-16542.2,-16524.2,-16531.3,-16527.8
130002,-14542.3,-14504.1,-14522.9,-14523.5,-14522.6,-14523.9,-14543,-14503.3,-14525.2,-14521.2,-14523.7,-14522.7,-14520.2,-14526.2,-14520.3,-14526.1,-14475.9,-14570.5,-14505.5,-14540.9,-14482.3,-14564.1,-14508.9,-14537.6,-14519.7,-14526.7,-14523.2
130002,-11177.5,-11184.7,-11180.9,-11181.3,-11180.6,-11181.6,-11185.6,-11176.6,-11180.3,-11181.9,-11186.6,-11175.4,-11182.8,-11179.3,-11173.9,-11188.3,-11138.1,-11224,-11165.4,-11196.8,-11142.8,-11219.3,-11166.7,-11195.4,-11177.8,-11184.4,-11181.1
