recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
180002,216323,219055,217676,217614,218312,216977,224513,210927,217548,217742,217526,217768,217444,217857,217818,217505,219127,216161,218139,217150,217767,217521,218034,217255,217767,217521,217644
180002,340825,343485,342141,342081,342777,341446,348980,335394,342014,342209,341992,342235,341908,342326,342480,341777,342994,341228,342394,341828,342197,342025,342449,341773,342197,342025,342111
180002,305270,307888,306565,306505,307199,305871,313403,299817,306436,306634,306415,306660,306330,306752,307017,306087,307726,305344,306944,306125,306642,306428,306924,306146,306642,306428,306535
180002,425682,428219,426936,426877,427569,426244,433775,420189,426806,427008,426784,427034,426697,427128,427612,426236,427568,426245,427120,426693,426978,426835,427231,426581,426978,426835,426906
180002,311110,313771,312427,312366,313062,311731,319265,305679,312299,312494,312277,312520,312193,312612,312761,312065,313467,311325,312749,312043,312491,312301,312748,312044,312491,312301,312396
180002,228462,231274,229855,229792,230494,229154,236692,223106,229730,229917,229709,229943,229628,230031,229780,229901,231001,228646,230215,229431,229936,229711,230196,229451,229936,229711,229823
180002,314780,317377,316065,316004,316698,315371,322903,309317,315935,316135,315913,316161,315828,316253,316574,315529,317274,314795,316427,315642,316133,315935,316397,315672,316133,315935,316034
180002,282767,285393,284066,284005,284701,283372,290904,277318,283937,284135,283916,284161,283831,284253,284498,283608,285380,282692,284473,283599,284156,283916,284411,283661,284156,283916,284036
180002,306120,308790,307441,307380,308076,306745,314279,300693,307313,307509,307291,307535,307207,307626,307752,307104,308500,306321,307753,307068,307506,307315,307764,307058,307506,307315,307411
180002,374465,377086,375761,375701,376396,375067,382600,369014,375633,375830,375610,375857,375526,375948,376208,375289,376488,374974,376005,375458,375813,375649,376040,375422,375813,375649,375731
180002,335074,337734,336390,336330,337026,335694,343229,329643,336263,336459,336241,336485,336156,336576,336727,336027,337270,335450,336657,336063,336450,336271,336703,336017,336450,336271,336360
180002,318197,320861,319515,319454,320150,318819,326353,312767,319387,319583,319365,319609,319282,319699,319843,319161,320475,318494,319824,319145,319582,319387,319844,319125,319582,319387,319485
180002,354934,357586,356245,356185,356881,355550,363084,349498,356118,356314,356095,356341,356011,356432,356605,355860,357018,355413,356485,355946,356301,356130,356536,355895,356301,356130,356215
180002,345351,347952,346638,346577,347272,345944,353476,339890,346508,346708,346486,346734,346401,346826,347138,346111,347596,345619,346946,346269,346705,346510,346960,346255,346705,346510,346607
180002,323219,325857,324524,324463,325159,323829,331362,317776,324395,324593,324373,324620,324288,324712,324921,324101,325518,323469,324833,324154,324597,324391,324856,324132,324597,324391,324494
180002,304190,306875,305519,305458,306155,304822,312357,298771,305392,305586,305370,305611,305288,305701,305791,305220,306536,304440,305843,305134,305584,305392,305839,305138,305584,305392,305488
180002,350334,352929,351618,351558,352252,350924,358456,344870,351488,351687,351466,351713,351381,351806,352133,351076,352574,350601,351910,351264,351680,351494,351943,351231,351680,351494,351587
180002,266668,269385,268012,267951,268649,267315,274850,261264,267886,268079,267864,268104,267782,268194,268195,267802,269166,266797,268364,267600,268092,267872,268373,267591,268092,267872,267982
180002,284926,287606,286252,286191,286888,285556,293090,279504,286125,286320,286103,286346,286019,286437,286537,285941,287438,285005,286619,285824,286324,286120,286552,285891,286324,286120,286222
180002,330640,333329,331970,331909,332607,331274,338808,325222,331844,332037,331822,332063,331738,332154,332228,331686,332770,331110,332223,331657,332032,331848,332298,331581,332032,331848,331940
180002,296994,299692,298330,298268,298966,297633,305168,291582,298203,298396,298181,298422,298098,298512,298565,298067,299375,297223,298640,297958,298393,298205,298651,297947,298393,298205,298299
180002,287981,290670,289312,289251,289948,288615,296150,282564,289185,289379,289163,289405,289080,289494,289571,289026,290436,288127,289650,288913,289388,289175,289625,288938,289388,289175,289281
180002,345899,348552,347211,347151,347847,346516,354050,340464,347084,347280,347062,347306,346978,347397,347571,346826,348056,346307,347466,346897,347262,347100,347518,346844,347262,347100,347181
180002,299220,301937,300565,300503,301202,299867,307403,293817,300438,300631,300417,300656,300336,300745,300748,300354,301555,299513,300849,300219,300624,300444,300876,300193,300624,300444,300534
180002,325155,327747,326437,326377,327070,325743,333275,319689,326307,326507,326285,326533,326200,326625,326961,325887,327570,325243,326780,326033,326509,326304,326778,326035,326509,326304,326407
180002,350429,353110,351756,351695,352392,351059,358594,345008,351629,351822,351607,351848,351524,351938,352036,351448,352480,350970,351985,351465,351803,351647,352051,351400,351803,351647,351725
