recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
40002,117558,116997,117290,117265,117298,117257,117277,117277,117312,117243,117426,117129,117266,117289,117390,117164,117277,117277,117277,117277,117277,117277,117277,117277,117277,117277,117277
40002,155827,155266,155559,155534,155565,155529,155547,155547,155578,155515,155692,155401,155642,155451,155789,155304,155547,155547,155547,155547,155547,155547,155547,155547,155547,155547,155547
40002,157456,156895,157187,157163,157193,157157,157175,157175,157207,157143,157320,157029,157279,157071,157417,156932,157175,157175,157175,157175,157175,157175,157175,157175,157175,157175,157175
40002,157550,156989,157282,157257,157287,157252,157270,157270,157301,157238,157415,157124,157374,157165,157512,157027,157270,157270,157270,157270,157270,157270,157270,157270,157270,157270,157270
40002,144078,143517,143810,143785,143816,143779,143797,143797,143830,143765,143943,143651,143832,143762,144039,143555,143797,143797,143797,143797,143797,143797,143797,143797,143797,143797,143797
40002,121496,120935,121228,121203,121236,121195,121215,121215,121249,121181,121363,121068,121204,121227,121358,121073,121215,121215,121215,121215,121215,121215,121215,121215,121215,121215,121215
40002,157235,156674,156966,156942,156972,156936,156954,156954,156986,156922,157100,156809,157057,156851,157197,156711,156954,156954,156954,156954,156954,156954,156954,156954,156954,156954,156954
40002,149860,149299,149591,149567,149597,149561,149579,149579,149611,149547,149725,149433,149644,149514,149821,149337,149579,149579,149579,149579,149579,149579,149579,149579,149579,149579,149579
40002,144959,144398,144691,144666,144697,144660,144679,144679,144711,144646,144825,144533,144718,144639,144921,144436,144679,144679,144679,144679,144679,144679,144679,144679,144679,144679,144679
40002,155573,155012,155305,155280,155311,155275,155293,155293,155324,155261,155438,155147,155387,155198,155535,155050,155293,155293,155293,155293,155293,155293,155293,155293,155293,155293,155293
40002,148420,147859,148152,148127,148158,148121,148140,148140,148172,148107,148286,147994,148197,148082,148382,147897,148140,148140,148140,148140,148140,148140,148140,148140,148140,148140,148140
40002,146358,145797,146089,146065,146096,146059,146077,146077,146109,146045,146223,145931,146124,146030,146319,145835,146077,146077,146077,146077,146077,146077,146077,146077,146077,146077,146077
40002,149664,149103,149396,149371,149402,149365,149383,149383,149415,149351,149529,149238,149447,149319,149626,149141,149383,149383,149383,149383,149383,149383,149383,149383,149383,149383,149383
40002,153123,152562,152855,152830,152861,152824,152843,152843,152874,152811,152988,152697,152924,152761,153085,152600,152843,152843,152843,152843,152843,152843,152843,152843,152843,152843,152843
40002,140395,139834,140127,140102,140133,140095,140114,140114,140147,140082,140261,139968,140135,140094,140350,139879,140114,140114,140114,140114,140114,140114,140114,140114,140114,140114,140114
40002,157454,156893,157185,157161,157191,157155,157173,157173,157205,157141,157319,157028,157277,157069,157416,156930,157173,157173,157173,157173,157173,157173,157173,157173,157173,157173,157173
40002,157486,156925,157218,157194,157224,157188,157206,157206,157237,157174,157351,157060,157310,157101,157448,156963,157206,157206,157206,157206,157206,157206,157206,157206,157206,157206,157206
40002,134418,133857,134150,134125,134156,134118,134137,134137,134170,134104,134284,133990,134142,134132,134350,133924,134137,134137,134137,134137,134137,134137,134137,134137,134137,134137,134137
40002,136122,135561,135853,135829,135860,135822,135841,135841,135874,135808,135988,135694,135851,135831,136060,135622,135841,135841,135841,135841,135841,135841,135841,135841,135841,135841,135841
40002,153280,152719,153012,152987,153018,152982,153000,153000,153032,152968,153145,152854,153082,152917,153242,152757,153000,153000,153000,153000,153000,153000,153000,153000,153000,153000,153000
40002,150957,150396,150689,150664,150695,150658,150677,150677,150709,150645,150822,150531,150747,150606,150919,150434,150677,150677,150677,150677,150677,150677,150677,150677,150677,150677,150677
40002,144187,143626,143919,143894,143925,143888,143907,143907,143939,143874,144053,143761,143942,143871,144149,143664,143907,143907,143907,143907,143907,143907,143907,143907,143907,143907,143907
40002,157460,156899,157191,157167,157197,157161,157179,157179,157211,157148,157325,157034,157283,157075,157422,156937,157179,157179,157179,157179,157179,157179,157179,157179,157179,157179,157179
40002,156732,156171,156463,156439,156469,156433,156451,156451,156483,156419,156596,156305,156551,156350,156693,156208,156451,156451,156451,156451,156451,156451,156451,156451,156451,156451,156451
40002,157468,156907,157200,157175,157205,157170,157187,157187,157219,157156,157333,157042,157292,157083,157430,156945,157187,157187,157187,157187,157187,157187,157187,157187,157187,157187,157187
40002,157491,156930,157223,157199,157229,157193,157211,157211,157242,157179,157356,157065,157315,157106,157453,156968,157211,157211,157211,157211,157211,157211,157211,157211,157211,157211,157211
40002,157500,156938,157231,157207,157237,157201,157219,157219,157251,157187,157364,157073,157323,157114,157461,156976,157219,157219,157219,157219,157219,157219,157219,157219,157219,157219,157219
