recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
80002,88604.7,87498.5,88048.7,88059.4,88039.2,88069.2,89060.2,87040.8,87505.8,88603,87325.8,88790.1,88434.8,88286.2,89886.4,86220.1,87961.5,88144.3,88080.6,88025.2,88051.8,88054,88049.9,88056,88072.6,88033.3,88052.9
80002,198157,197022,197584,197596,197559,197621,198594,196582,197557,197623,197551,197629,197968,197211,199411,195770,198392,196790,198233,196948,197647,197534,197914,197268,198015,197166,197591
80002,210126,209165,209641,209652,209617,209676,210505,208784,209615,209678,209608,209684,210027,209264,211476,207818,210326,208967,210146,209147,209704,209589,209980,209313,210072,209222,209647
80002,386159,383989,385069,385084,385038,385114,386882,383262,385035,385117,385026,385125,385434,384716,386857,383296,385378,384774,385234,384919,385109,385043,385332,384821,385476,384677,385076
80002,205571,204055,204809,204821,204781,204848,206123,203499,204778,204851,204771,204857,205184,204442,206614,203015,205682,203947,205543,204086,204883,204747,205167,204462,205254,204376,204815
80002,83941.6,82886.6,83410,83420.2,83384.8,83445,84390.6,82435.3,83381.9,83447.2,83376.2,83453.8,83792.2,83034.9,85221.1,81609.6,84758.2,82072.5,84391.5,82439.1,83512.6,83318,83849.8,82980.8,83882.5,82948.1,83415.3
80002,262849,261191,262015,262028,261986,262056,263432,260604,261984,262058,261976,262065,262389,261651,263821,260221,262713,261330,262501,261542,262074,261969,262379,261664,262436,261607,262021
80002,284562,282870,283711,283724,283683,283753,285169,282260,283680,283755,283673,283762,284084,283348,285512,281924,284276,283160,284196,283240,283772,283663,284008,283427,284139,283296,283718
80002,166180,165375,165773,165784,165749,165807,166536,165018,165748,165809,165742,165814,166162,165393,167609,163948,166652,164906,166365,165192,165846,165712,166139,165418,166211,165347,165779
80002,255617,254105,254857,254869,254829,254897,256168,253551,254827,254899,254820,254905,255233,254490,256665,253061,255434,254292,255433,254293,254919,254806,255195,254531,255289,254437,254863
80002,125880,125508,125690,125699,125669,125720,126128,125260,125667,125722,125663,125727,126086,125301,127545,123845,126550,124840,126378,125011,125766,125624,126054,125336,126131,125259,125695
80002,121170,120836,120999,121008,120978,121029,121382,120624,120976,121030,120972,121035,121396,120609,122855,119153,121838,120169,121715,120292,121073,120934,121363,120644,121440,120567,121004
80002,223202,221678,222435,222448,222408,222475,223755,221122,222405,222478,222398,222484,222811,222070,224241,220643,223270,221614,223028,221856,222511,222373,222808,222076,222878,222006,222442
80002,276009,274190,275095,275108,275065,275137,276641,273554,275063,275140,275055,275147,275465,274735,276892,273312,275712,274491,275665,274538,275158,275045,275427,274776,275527,274676,275101
80002,118238,118103,118167,118175,118147,118195,118386,117956,118146,118195,118141,118200,118567,117773,120035,116307,119032,117310,118715,117627,118241,118101,118549,117793,118613,117729,118171
80002,227537,226303,226915,226927,226889,226953,228016,225821,226887,226955,226881,226961,227296,226543,228736,225107,227678,226164,227348,226494,226976,226866,227287,226555,227348,226494,226921
80002,278823,277323,278068,278081,278041,278108,279364,276778,278038,278110,278031,278116,278445,277701,279880,276269,278613,277535,278467,277681,278128,278021,278383,277766,278496,277652,278074
80002,207498,205902,206696,206709,206668,206737,208102,205295,206665,206738,206658,206746,207070,206332,208491,204913,207527,205877,207497,205907,206777,206627,207064,206340,207144,206260,206702
80002,77226.2,76672.5,76943.8,76954.1,76921.8,76976.5,77496.9,76400.6,76921,76977.6,76916.1,76983.1,77337.9,76559.1,78793.7,75106.1,78007.7,75892.4,78039.6,75860.6,77025.3,76874.9,77302,76598.1,77393.1,76507,76950.1
80002,118810,118041,118422,118432,118398,118456,119150,117701,118397,118457,118391,118462,118811,118042,120258,116597,119445,117409,119179,117675,118510,118344,118886,117968,118876,117978,118427
80002,185996,184952,185470,185481,185444,185506,186418,184527,185443,185507,185436,185513,185854,185094,187298,183653,186407,184543,185967,184984,185537,185413,185863,185087,185904,185046,185475
80002,139733,139239,139482,139492,139460,139514,140000,138971,139459,139515,139453,139520,139876,139096,141332,137642,140320,138653,140145,138828,139555,139418,139830,139143,139934,139040,139487
80002,160248,160046,160143,160152,160123,160172,160428,159865,160122,160173,160117,160177,160542,159750,162011,158284,160795,159500,160627,159668,160198,160096,160483,159812,160567,159728,160147
80002,193461,192014,192733,192746,192706,192773,194002,191471,192704,192774,192696,192781,193110,192366,194541,190938,193729,191750,193400,192079,192806,192673,193112,192366,193177,192302,192739
80002,304629,302854,303736,303749,303707,303778,305241,302238,303704,303781,303697,303788,304108,303375,305539,301948,304305,303182,304047,303440,303789,303697,304084,303402,304156,303331,303743
80002,187943,186760,187347,187359,187321,187384,188395,186306,187319,187386,187313,187392,187729,186974,189171,185535,188230,186476,187978,186728,187416,187290,187744,186962,187783,186923,187353
80002,179439,178751,179091,179101,179068,179124,179753,178436,179066,179125,179061,179130,179482,178708,180936,177256,179856,178335,179587,178605,179155,179036,179451,178740,179531,178661,179096
80002,191177,190477,190823,190833,190800,190856,191477,190175,190798,190857,190793,190863,191213,190439,192670,188986,191533,190123,191311,190345,190882,190773,191151,190505,191251,190404,190828
80002,219783,218704,219239,219251,219214,219276,220197,218288,219212,219277,219206,219283,219623,218864,221069,217421,219920,218570,219703,218787,219303,219187,219614,218876,219672,218818,219245
80002,281135,279766,280446,280458,280418,280484,281655,279242,280417,280486,280410,280493,280824,280076,282262,278642,280979,279925,280755,280149,280500,280404,280763,280140,280863,280040,280452
80002,100129,99694,99907.5,99916.5,99885.4,99938.1,100380,99442,99884,99938.8,99878.9,99943.9,100302,99519.2,101760,98064.2,100865,98958.8,100808,99015.8,99978.7,99845.2,100268,99555.9,100344,99480.3,99912
80002,180214,179529,179867,179877,179844,179900,180566,179177,179843,179902,179837,179907,180258,179485,181710,178035,180586,179160,180445,179300,179931,179815,180210,179536,180296,179449,179873
80002,274931,273554,274238,274250,274211,274277,275426,273056,274208,274278,274202,274285,274617,273869,276058,272430,274812,273676,274584,273904,274288,274200,274538,273950,274662,273826,274244
80002,279049,277091,278065,278079,278035,278108,279726,276410,278032,278111,278024,278118,278433,277708,279855,276288,278782,277362,278582,277562,278129,278015,278430,277714,278495,277649,278072
80002,190236,189429,189829,189839,189805,189862,190564,189099,189803,189864,189797,189869,190217,189448,191670,187998,190545,189122,190397,189270,189892,189775,190149,189518,190260,189407,189834
80002,258687,256934,257806,257820,257778,257848,259299,256318,257774,257850,257767,257857,258177,257445,259605,256019,258523,257102,258391,257234,257862,257763,258169,257456,258223,257402,257812
80002,293650,291839,292740,292754,292711,292782,294279,291206,292708,292784,292700,292792,293111,292379,294537,290955,293267,292226,293265,292228,292799,292693,293029,292464,293172,292321,292746
80002,99692.3,99895.1,99790.2,99796.4,99771.5,99815.3,99734.3,99853.4,99771.1,99816.1,99767.1,99819.5,100197,99388.8,101675,97912.9,100607,98980.4,100367,99220.3,99855.3,99732,100134,99453.4,100231,99356.4,99793.7
80002,131847,130765,131302,131313,131276,131338,132257,130353,131274,131340,131268,131345,131685,130926,133130,129484,132523,130092,131991,130623,131376,131238,131765,130849,131746,130868,131307
80002,311904,310171,311032,311046,311003,311074,312514,309557,311001,311076,310993,311084,311405,310670,312834,309244,311530,310549,311304,310774,311086,310992,311384,310695,311454,310624,311039
80002,321269,319614,320437,320450,320408,320478,321847,319033,320406,320480,320398,320487,320811,320073,322246,318641,320902,319985,320682,320205,320480,320407,320715,320172,320848,320039,320443
80002,311581,309939,310755,310768,310727,310796,312149,309368,310724,310798,310717,310805,311130,310392,312565,308959,311239,310285,311028,310496,310804,310720,311058,310466,311176,310348,310762
80002,164021,163010,163512,163523,163487,163547,164442,162588,163485,163549,163479,163555,163896,163136,165339,161696,164360,162674,164334,162700,163582,163452,163857,163176,163950,163084,163517
80002,257293,255893,256588,256601,256562,256628,257804,255379,256559,256630,256552,256636,256967,256220,258404,254786,257220,255970,256972,256217,256652,256537,256969,256220,257016,256173,256595
80002,-6127.1,-6255.39,-6191.19,-6190.52,-6191.98,-6189.76,-5928.23,-6454.6,-6192.23,-6189.51,-6192.56,-6189.19,-6197.16,-6184.6,-6242.88,-6138.88,-6132.25,-6249.47,-6136.15,-6245.57,-6186.76,-6194.96,-6170.42,-6211.29,-6170.07,-6211.64,-6190.86
80002,272099,270366,271227,271241,271199,271269,272712,269750,271196,271272,271189,271279,271600,270865,273028,269440,271950,270518,271663,270806,271288,271181,271572,270897,271658,270811,271234
80002,29534.8,29336,29432.8,29439.7,29429.6,29443.4,29757,29113.4,29426.5,29446,28554.1,30321.7,28855.1,30019.4,31713.5,27159.2,29358.9,29512.8,29328.2,29543.6,29439.6,29432.2,29461.5,29410.3,29460.1,29411.7,29435.9
80002,189499,188328,188909,188920,188882,188946,189947,187877,188881,188948,188875,188954,189291,188536,190733,187096,189869,187960,189424,188405,188977,188852,189314,188515,189350,188480,188915
80002,158649,158039,158340,158350,158318,158372,158930,157757,158316,158373,158310,158378,158732,157955,160187,156503,159098,157591,158999,157691,158410,158280,158680,158009,158780,157909,158345
80002,140911,140849,140876,140885,140857,140904,141022,140738,140855,140904,140851,140909,141278,140480,142752,139009,141501,140259,141486,140275,140937,140824,141184,140577,141305,140455,140880
80002,116935,116290,116609,116618,116586,116641,117237,115986,116584,116642,116578,116647,117000,116225,118454,114773,117698,115528,117310,115916,116677,116549,117025,116201,117046,116180,116613
80002,122912,121469,122186,122198,122160,122226,123449,120930,122156,122227,122150,122234,122563,121819,123994,120392,123190,121194,123572,120812,122265,122120,122528,121856,122634,121751,122192
80002,282863,281189,282021,282034,281993,282063,283447,280601,281990,282065,281983,282072,282395,281658,283828,280228,282615,281441,282435,281621,282077,281979,282367,281689,282452,281604,282028
80002,244019,242776,243393,243405,243367,243431,244484,242308,243365,243433,243358,243438,243774,243021,245216,241581,244012,242786,243845,242952,243453,243345,243737,243060,243818,242980,243399
80002,105667,104562,105110,105121,105084,105147,106106,104120,105083,105148,105076,105154,105493,104736,106933,103299,106405,103827,106027,104204,105191,105040,105536,104695,105567,104665,105116
80002,258337,257153,257741,257752,257715,257778,258780,256707,257712,257779,257706,257785,258123,257367,259567,255925,258227,257265,258181,257311,257796,257696,258049,257443,258161,257332,257746
