recordID,10y_down:base,10y_up:base,1y_down:base,1y_up:base,2y_down:base,2y_up:base,30y_down:base,30y_up:base,3y_down:base,3y_up:base,4y_down:base,4y_up:base,5y_down:base,5y_up:base,7y_down:base,7y_up:base,base:1_D,base:1_U,base:2_D,base:2_U,base:3_D,base:3_U,base:4_D,base:4_U,base:5_D,base:5_U,base:base
170002,225048,223978,224506,224521,224486,224541,230484,218640,224481,224546,224473,224554,224434,224593,224319,224707,224760,224268,224514,224514,224649,224378,224624,224403,224514,224514,224514
170002,212997,212014,212499,212513,212479,212533,218429,206680,212473,212538,212465,212546,212427,212584,212315,212695,212784,212228,212506,212506,212614,212398,212676,212336,212506,212506,212506
170002,217006,215971,216482,216497,216461,216517,222440,210635,216456,216521,216448,216529,216410,216568,216296,216681,216764,216215,216489,216489,216638,216341,216615,216363,216489,216489,216489
170002,263077,261790,262426,262442,262405,262463,268523,256442,262400,262468,262391,262476,262350,262517,262231,262636,262561,262307,262434,262434,262468,262401,262528,262341,262434,262434,262434
170002,196204,195789,195990,196003,195973,196020,201611,190482,195968,196025,195961,196032,195928,196066,195828,196164,196172,195820,195996,195996,196110,195882,196058,195934,195996,195996,195996
170002,206446,205111,205771,205787,205750,205808,211893,199761,205744,205813,205736,205822,205695,205862,205574,205983,206205,205354,205779,205779,206040,205518,205943,205615,205779,205779,205779
170002,254629,253213,253914,253929,253892,253951,260080,247858,253886,253957,253878,253965,253836,254006,253713,254129,254133,253710,253922,253922,253974,253868,254080,253763,253922,253922,253922
170002,239021,237969,238488,238503,238467,238524,244456,232632,238463,238528,238455,238536,238416,238575,238302,238688,238666,238325,238495,238495,238576,238415,238585,238405,238495,238495,238495
170002,212142,210988,211558,211573,211537,211593,217582,205646,211532,211599,211523,211607,211484,211646,211368,211762,211904,211227,211565,211565,211740,211391,211729,211402,211565,211565,211565
170002,239589,238498,239037,239052,239016,239072,245027,233159,239011,239077,239003,239085,238964,239124,238849,239239,239225,238864,239045,239045,239129,238960,239141,238948,239045,239045,239045
170002,199398,198306,198844,198860,198824,198880,204835,192966,198819,198885,198811,198893,198772,198932,198657,199046,199233,198470,198852,198852,199065,198638,199020,198684,198852,198852,198852
170002,182370,181664,182011,182024,181992,182043,187791,176343,181987,182048,181980,182055,181944,182091,181838,182197,182358,181677,182018,182018,182192,181843,182184,181851,182018,182018,182018
170002,231986,230961,231466,231481,231446,231501,237420,225625,231441,231506,231433,231514,231395,231552,231281,231666,231670,231277,231474,231474,231539,231409,231605,231342,231474,231474,231474
170002,268206,266858,267525,267541,267503,267562,273654,261507,267498,267567,267489,267575,267448,267616,267328,267737,267654,267412,267533,267533,267555,267511,267632,267434,267533,267533,267533
170002,189427,188453,188933,188947,188913,188967,194858,183119,188908,188972,188900,188980,188862,189018,188750,189130,189333,188547,188940,188940,189144,188736,189129,188751,188940,188940,188940
170002,159947,159651,159793,159806,159776,159822,165350,154349,159771,159827,159765,159833,159732,159866,159636,159961,160118,159481,159799,159799,159974,159625,159943,159655,159799,159799,159799
170002,181418,181227,181316,181329,181300,181345,186815,175930,181295,181349,181289,181355,181257,181388,181163,181481,181500,181146,181323,181323,181479,181167,181343,181302,181323,181323,181323
170002,250686,249326,249999,250014,249977,250036,256135,243974,249971,250041,249963,250049,249922,250091,249801,250211,250219,249794,250007,250007,250104,249909,250122,249891,250007,250007,250007
170002,206831,205793,206305,206320,206285,206340,212266,200456,206280,206345,206272,206352,206233,206391,206119,206504,206639,205986,206312,206312,206507,206118,206444,206180,206312,206312,206312
170002,151914,148709,150308,150318,150294,150332,152055,148558,150291,150334,150286,150339,150260,150365,150185,150440,150602,150024,150313,150313,150448,150178,150467,150159,150313,150313,150313
170002,175709,175078,175387,175401,175369,175419,181126,169760,175364,175424,175356,175431,175321,175466,175217,175570,175744,175045,175394,175394,175596,175192,175541,175247,175394,175394,175394
170002,205491,204289,204884,204899,204863,204920,210933,198945,204858,204925,204849,204933,204809,204973,204692,205090,205278,204504,204891,204891,205096,204686,205073,204709,204891,204891,204891
170002,164091,163589,163834,163848,163815,163865,169502,158278,163811,163869,163804,163876,163770,163910,163669,164011,164206,163476,163841,163841,164098,163585,163950,163732,163841,163841,163841
170002,219211,218130,218663,218679,218643,218699,224647,212791,218638,218704,218629,218711,218590,218750,218476,218865,218950,218392,218671,218671,218804,218538,218817,218525,218671,218671,218671
170002,243250,242147,242691,242707,242671,242727,248687,236808,242666,242732,242657,242739,242618,242779,242503,242893,242865,242533,242699,242699,242783,242615,242780,242618,242699,242699,242699
170002,223983,222755,223361,223377,223341,223398,229426,217409,223335,223403,223327,223411,223287,223451,223169,223569,223672,223066,223369,223369,223471,223268,223571,223168,223369,223369,223369
170002,200001,199096,199542,199557,199522,199576,205431,193766,199517,199581,199510,199588,199472,199626,199362,199736,199867,199232,199549,199549,199674,199424,199742,199357,199549,199549,199549
170002,242720,241334,242020,242036,241998,242057,248170,235981,241992,242062,241984,242071,241942,242112,241821,242233,242288,241767,242028,242028,242157,241898,242159,241896,242028,242028,242028
170002,241865,240438,241144,241160,241122,241182,247317,235083,241117,241187,241108,241196,241067,241237,240944,241360,241431,240874,241152,241152,241258,241046,241325,240979,241152,241152,241152
170002,225734,224647,225183,225199,225163,225219,231171,219308,225158,225224,225150,225232,225110,225270,224996,225385,225439,224943,225191,225191,225302,225080,225329,225054,225191,225191,225191
170002,151817,151534,151670,151682,151653,151699,157219,146233,151649,151703,151642,151709,151608,151742,151513,151838,152030,151321,151676,151676,151833,151518,151873,151479,151676,151676,151676
170002,180989,179980,180477,180493,180457,180512,186422,174645,180453,180517,180445,180525,180406,180564,180293,180676,180932,180039,180485,180485,180725,180246,180692,180278,180485,180485,180485
